subproject,gem,Library or Sample,Library Type,Grouped By,Group Name,Metric Name,Metric Value
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,Gene Expression,Fastq ID,pseMjZsU_qgZNOhOQ_gex,Q30 UMI,95.6%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,Gene Expression,Fastq ID,pseMjZsU_qgZNOhOQ_gex,Q30 barcodes,96.0%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,Gene Expression,Fastq ID,pseMjZsU_qgZNOhOQ_gex (2),Number of reads,"106,408,097"
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,Gene Expression,Fastq ID,pseMjZsU_qgZNOhOQ_gex (2),Number of short reads skipped,0
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,Gene Expression,Fastq ID,pseMjZsU_qgZNOhOQ_gex (2),Q30 RNA read,88.1%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,Gene Expression,Fastq ID,pseMjZsU_qgZNOhOQ_gex (2),Q30 UMI,95.7%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,Gene Expression,Fastq ID,pseMjZsU_qgZNOhOQ_gex (2),Q30 barcodes,96.1%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,Gene Expression,Physical library ID,GEX_1,Confidently mapped antisense,16.27%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,Gene Expression,Physical library ID,GEX_1,Confidently mapped to exonic regions,38.81%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,Gene Expression,Physical library ID,GEX_1,Confidently mapped to genome,71.42%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,Gene Expression,Physical library ID,GEX_1,Confidently mapped to intergenic regions,19.40%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,Gene Expression,Physical library ID,GEX_1,Confidently mapped to intronic regions,13.21%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,Gene Expression,Physical library ID,GEX_1,Confidently mapped to transcriptome,21.42%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,Gene Expression,Physical library ID,GEX_1,Estimated number of cells,"3,022"
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,Gene Expression,Physical library ID,GEX_1,Fraction reads in cells,76.46%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,Gene Expression,Physical library ID,GEX_1,Mapped to genome,87.16%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,Gene Expression,Physical library ID,GEX_1,Mean reads per cell,"70,408"
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,Gene Expression,Physical library ID,GEX_1,Number of reads,"212,774,320"
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,Gene Expression,Physical library ID,GEX_1,Number of reads in the library,"212,774,320"
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,Gene Expression,Physical library ID,GEX_1,Sequencing saturation,86.28%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,Gene Expression,Physical library ID,GEX_1,Valid UMIs,99.97%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,Gene Expression,Physical library ID,GEX_1,Valid barcodes,66.54%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ B,Fastq ID,pseMjZsU_qgZNOhOQ_bcr,Number of reads,"13,580,893"
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ B,Fastq ID,pseMjZsU_qgZNOhOQ_bcr,Number of short reads skipped,0
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ B,Fastq ID,pseMjZsU_qgZNOhOQ_bcr,Q30 RNA read,88.3%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ B,Fastq ID,pseMjZsU_qgZNOhOQ_bcr,Q30 UMI,94.6%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ B,Fastq ID,pseMjZsU_qgZNOhOQ_bcr,Q30 barcodes,95.3%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ B,Fastq ID,pseMjZsU_qgZNOhOQ_bcr (2),Number of reads,"13,666,385"
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ B,Fastq ID,pseMjZsU_qgZNOhOQ_bcr (2),Number of short reads skipped,0
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ B,Fastq ID,pseMjZsU_qgZNOhOQ_bcr (2),Q30 RNA read,87.9%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ B,Fastq ID,pseMjZsU_qgZNOhOQ_bcr (2),Q30 UMI,94.7%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ B,Fastq ID,pseMjZsU_qgZNOhOQ_bcr (2),Q30 barcodes,95.4%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ B,Physical library ID,VDJB_1,Estimated number of cells,"1,059"
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ B,Physical library ID,VDJB_1,Fraction reads in cells,81.25%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ B,Physical library ID,VDJB_1,Mean reads per cell,"25,729"
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ B,Physical library ID,VDJB_1,Mean used reads per cell,"10,273"
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ B,Physical library ID,VDJB_1,Number of reads,"27,247,278"
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ B,Physical library ID,VDJB_1,Reads mapped to IGH,49.24%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ B,Physical library ID,VDJB_1,Reads mapped to IGK,12.85%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ B,Physical library ID,VDJB_1,Reads mapped to IGL,9.44%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ B,Physical library ID,VDJB_1,Reads mapped to any V(D)J gene,71.55%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ B,Physical library ID,VDJB_1,Valid barcodes,86.75%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ T,Fastq ID,pseMjZsU_qgZNOhOQ_tcr,Number of reads,"23,955,825"
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ T,Fastq ID,pseMjZsU_qgZNOhOQ_tcr,Number of short reads skipped,0
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ T,Fastq ID,pseMjZsU_qgZNOhOQ_tcr,Q30 RNA read,91.8%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ T,Fastq ID,pseMjZsU_qgZNOhOQ_tcr,Q30 UMI,95.5%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ T,Fastq ID,pseMjZsU_qgZNOhOQ_tcr,Q30 barcodes,95.9%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ T,Fastq ID,pseMjZsU_qgZNOhOQ_tcr (2),Number of reads,"24,113,973"
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ T,Fastq ID,pseMjZsU_qgZNOhOQ_tcr (2),Number of short reads skipped,0
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ T,Fastq ID,pseMjZsU_qgZNOhOQ_tcr (2),Q30 RNA read,91.6%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ T,Fastq ID,pseMjZsU_qgZNOhOQ_tcr (2),Q30 UMI,95.6%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ T,Fastq ID,pseMjZsU_qgZNOhOQ_tcr (2),Q30 barcodes,96.0%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ T,Physical library ID,VDJT_1,Estimated number of cells,293
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ T,Physical library ID,VDJT_1,Fraction reads in cells,9.80%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ T,Physical library ID,VDJT_1,Mean reads per cell,"164,061"
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ T,Physical library ID,VDJT_1,Mean used reads per cell,"5,929"
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ T,Physical library ID,VDJT_1,Number of reads,"48,069,798"
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ T,Physical library ID,VDJT_1,Reads mapped to TRA,5.12%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ T,Physical library ID,VDJT_1,Reads mapped to TRB,6.92%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ T,Physical library ID,VDJT_1,Reads mapped to any V(D)J gene,15.05%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Library,VDJ T,Physical library ID,VDJT_1,Valid barcodes,70.38%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,Antibody Capture,,,Antibody reads usable per cell,"1,212"
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,Antibody Capture,,,Cells,"3,022"
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,Antibody Capture,,,Median UMI counts per cell,823
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,Gene Expression,,,Cells,"3,022"
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,Gene Expression,,,Confidently mapped antisense,11.40%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,Gene Expression,,,Confidently mapped to exonic regions,51.31%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,Gene Expression,,,Confidently mapped to genome,84.00%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,Gene Expression,,,Confidently mapped to intergenic regions,17.39%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,Gene Expression,,,Confidently mapped to intronic regions,15.29%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,Gene Expression,,,Confidently mapped to transcriptome,38.45%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,Gene Expression,,,Mapped to genome,91.73%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,Gene Expression,,,Median UMI counts per cell,"1,004"
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,Gene Expression,,,Median genes per cell,532
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,Gene Expression,,,Median reads per cell,"18,653"
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,Gene Expression,,,Number of reads assigned to the sample,"84,344,342"
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,Gene Expression,,,Total genes detected,"17,522"
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,VDJ B,,,Cells with productive IGH contig,90.65%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,VDJ B,,,Cells with productive IGK contig,37.87%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,VDJ B,,,Cells with productive IGL contig,38.24%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,VDJ B,,,"Cells with productive V-J spanning (IGK, IGH) pair",31.35%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,VDJ B,,,"Cells with productive V-J spanning (IGL, IGH) pair",35.41%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,VDJ B,,,Cells with productive V-J spanning pair,66.48%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,VDJ B,,,Estimated number of cells,"1,059"
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,VDJ B,,,Median IGH UMIs per Cell,12
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,VDJ B,,,Median IGK UMIs per Cell,35
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,VDJ B,,,Median IGL UMIs per Cell,27
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,VDJ B,,,Number of cells with productive V-J spanning pair,704
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,VDJ B,,,Paired clonotype diversity,946.40
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,VDJ T,,,Cells with productive TRA contig,70.65%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,VDJ T,,,Cells with productive TRB contig,98.29%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,VDJ T,,,"Cells with productive V-J spanning (TRA, TRB) pair",68.94%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,VDJ T,,,Cells with productive V-J spanning pair,68.94%
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,VDJ T,,,Estimated number of cells,293
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,VDJ T,,,Median TRA UMIs per Cell,6
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,VDJ T,,,Median TRB UMIs per Cell,24
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,VDJ T,,,Number of cells with productive V-J spanning pair,202
BCLLATLAS_40,pseMjZsU_qgZNOhOQ,Sample,VDJ T,,,Paired clonotype diversity,276.04
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Antibody Capture,Fastq ID,ujxNn2kq_lG2VLlYd_csp,Number of reads,"20,825,727"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Antibody Capture,Fastq ID,ujxNn2kq_lG2VLlYd_csp,Number of short reads skipped,0
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Antibody Capture,Fastq ID,ujxNn2kq_lG2VLlYd_csp,Q30 RNA read,95.6%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Antibody Capture,Fastq ID,ujxNn2kq_lG2VLlYd_csp,Q30 UMI,95.7%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Antibody Capture,Fastq ID,ujxNn2kq_lG2VLlYd_csp,Q30 barcodes,96.4%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Antibody Capture,Fastq ID,ujxNn2kq_lG2VLlYd_csp (2),Number of reads,"21,570,379"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Antibody Capture,Fastq ID,ujxNn2kq_lG2VLlYd_csp (2),Number of short reads skipped,0
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Antibody Capture,Fastq ID,ujxNn2kq_lG2VLlYd_csp (2),Q30 RNA read,95.5%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Antibody Capture,Fastq ID,ujxNn2kq_lG2VLlYd_csp (2),Q30 UMI,95.8%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Antibody Capture,Fastq ID,ujxNn2kq_lG2VLlYd_csp (2),Q30 barcodes,96.5%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Antibody Capture,Physical library ID,ABC_1,Estimated number of cells,"3,098"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Antibody Capture,Physical library ID,ABC_1,Fraction antibody reads,97.29%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Antibody Capture,Physical library ID,ABC_1,Fraction antibody reads in aggregate barcodes,2.50%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Antibody Capture,Physical library ID,ABC_1,Fraction antibody reads usable,11.24%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Antibody Capture,Physical library ID,ABC_1,Fraction reads in cells,11.76%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Antibody Capture,Physical library ID,ABC_1,Fraction unrecognized antibody,2.71%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Antibody Capture,Physical library ID,ABC_1,Mean reads per cell,"13,685"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Antibody Capture,Physical library ID,ABC_1,Number of reads,"42,396,106"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Antibody Capture,Physical library ID,ABC_1,Valid UMIs,100.00%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Antibody Capture,Physical library ID,ABC_1,Valid barcodes,98.37%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Gene Expression,Fastq ID,ujxNn2kq_lG2VLlYd_gex,Number of reads,"99,940,441"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Gene Expression,Fastq ID,ujxNn2kq_lG2VLlYd_gex,Number of short reads skipped,0
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Gene Expression,Fastq ID,ujxNn2kq_lG2VLlYd_gex,Q30 RNA read,88.9%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Gene Expression,Fastq ID,ujxNn2kq_lG2VLlYd_gex,Q30 UMI,95.7%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Gene Expression,Fastq ID,ujxNn2kq_lG2VLlYd_gex,Q30 barcodes,96.1%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Gene Expression,Fastq ID,ujxNn2kq_lG2VLlYd_gex (2),Number of reads,"100,012,365"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Gene Expression,Fastq ID,ujxNn2kq_lG2VLlYd_gex (2),Number of short reads skipped,0
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Gene Expression,Fastq ID,ujxNn2kq_lG2VLlYd_gex (2),Q30 RNA read,88.7%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Gene Expression,Fastq ID,ujxNn2kq_lG2VLlYd_gex (2),Q30 UMI,95.8%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Gene Expression,Fastq ID,ujxNn2kq_lG2VLlYd_gex (2),Q30 barcodes,96.2%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Gene Expression,Physical library ID,GEX_1,Confidently mapped antisense,17.80%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Gene Expression,Physical library ID,GEX_1,Confidently mapped to exonic regions,41.74%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Gene Expression,Physical library ID,GEX_1,Confidently mapped to genome,75.45%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Gene Expression,Physical library ID,GEX_1,Confidently mapped to intergenic regions,19.73%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Gene Expression,Physical library ID,GEX_1,Confidently mapped to intronic regions,13.97%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Gene Expression,Physical library ID,GEX_1,Confidently mapped to transcriptome,22.74%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Gene Expression,Physical library ID,GEX_1,Estimated number of cells,"3,098"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Gene Expression,Physical library ID,GEX_1,Fraction reads in cells,72.58%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Gene Expression,Physical library ID,GEX_1,Mapped to genome,88.90%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Gene Expression,Physical library ID,GEX_1,Mean reads per cell,"64,543"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Gene Expression,Physical library ID,GEX_1,Number of reads,"199,952,806"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Gene Expression,Physical library ID,GEX_1,Number of reads in the library,"199,952,806"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Gene Expression,Physical library ID,GEX_1,Sequencing saturation,86.76%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Gene Expression,Physical library ID,GEX_1,Valid UMIs,99.98%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,Gene Expression,Physical library ID,GEX_1,Valid barcodes,69.18%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ B,Fastq ID,ujxNn2kq_lG2VLlYd_bcr,Number of reads,"15,879,235"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ B,Fastq ID,ujxNn2kq_lG2VLlYd_bcr,Number of short reads skipped,0
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ B,Fastq ID,ujxNn2kq_lG2VLlYd_bcr,Q30 RNA read,88.9%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ B,Fastq ID,ujxNn2kq_lG2VLlYd_bcr,Q30 UMI,94.7%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ B,Fastq ID,ujxNn2kq_lG2VLlYd_bcr,Q30 barcodes,95.5%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ B,Fastq ID,ujxNn2kq_lG2VLlYd_bcr (2),Number of reads,"15,994,060"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ B,Fastq ID,ujxNn2kq_lG2VLlYd_bcr (2),Number of short reads skipped,0
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ B,Fastq ID,ujxNn2kq_lG2VLlYd_bcr (2),Q30 RNA read,88.5%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ B,Fastq ID,ujxNn2kq_lG2VLlYd_bcr (2),Q30 UMI,94.8%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ B,Fastq ID,ujxNn2kq_lG2VLlYd_bcr (2),Q30 barcodes,95.6%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ B,Physical library ID,VDJB_1,Estimated number of cells,"1,014"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ B,Physical library ID,VDJB_1,Fraction reads in cells,72.35%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ B,Physical library ID,VDJB_1,Mean reads per cell,"31,433"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ B,Physical library ID,VDJB_1,Mean used reads per cell,"10,594"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ B,Physical library ID,VDJB_1,Number of reads,"31,873,295"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ B,Physical library ID,VDJB_1,Reads mapped to IGH,47.37%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ B,Physical library ID,VDJB_1,Reads mapped to IGK,9.43%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ B,Physical library ID,VDJB_1,Reads mapped to IGL,7.12%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ B,Physical library ID,VDJB_1,Reads mapped to any V(D)J gene,63.95%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ B,Physical library ID,VDJB_1,Valid barcodes,86.79%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ T,Fastq ID,ujxNn2kq_lG2VLlYd_tcr,Number of reads,"32,061,771"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ T,Fastq ID,ujxNn2kq_lG2VLlYd_tcr,Number of short reads skipped,0
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ T,Fastq ID,ujxNn2kq_lG2VLlYd_tcr,Q30 RNA read,92.6%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ T,Fastq ID,ujxNn2kq_lG2VLlYd_tcr,Q30 UMI,95.5%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ T,Fastq ID,ujxNn2kq_lG2VLlYd_tcr,Q30 barcodes,95.9%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ T,Fastq ID,ujxNn2kq_lG2VLlYd_tcr (2),Number of reads,"32,334,922"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ T,Fastq ID,ujxNn2kq_lG2VLlYd_tcr (2),Number of short reads skipped,0
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ T,Fastq ID,ujxNn2kq_lG2VLlYd_tcr (2),Q30 RNA read,92.4%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ T,Fastq ID,ujxNn2kq_lG2VLlYd_tcr (2),Q30 UMI,95.6%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ T,Fastq ID,ujxNn2kq_lG2VLlYd_tcr (2),Q30 barcodes,96.1%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ T,Physical library ID,VDJT_1,Estimated number of cells,288
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ T,Physical library ID,VDJT_1,Fraction reads in cells,9.77%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ T,Physical library ID,VDJT_1,Mean reads per cell,"223,600"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ T,Physical library ID,VDJT_1,Mean used reads per cell,"7,493"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ T,Physical library ID,VDJT_1,Number of reads,"64,396,693"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ T,Physical library ID,VDJT_1,Reads mapped to TRA,4.22%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ T,Physical library ID,VDJT_1,Reads mapped to TRB,7.86%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ T,Physical library ID,VDJT_1,Reads mapped to any V(D)J gene,15.45%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Library,VDJ T,Physical library ID,VDJT_1,Valid barcodes,73.81%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Sample,Antibody Capture,,,Antibody reads usable per cell,"1,537"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Sample,Antibody Capture,,,Cells,"3,098"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Sample,Antibody Capture,,,Median UMI counts per cell,"1,067"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Sample,Gene Expression,,,Cells,"3,098"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Sample,Gene Expression,,,Confidently mapped antisense,12.95%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Sample,Gene Expression,,,Confidently mapped to exonic regions,52.71%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Sample,Gene Expression,,,Confidently mapped to genome,85.61%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Sample,Gene Expression,,,Confidently mapped to intergenic regions,17.01%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Sample,Gene Expression,,,Confidently mapped to intronic regions,15.89%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Sample,Gene Expression,,,Confidently mapped to transcriptome,38.24%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Sample,Gene Expression,,,Mapped to genome,92.49%
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Sample,Gene Expression,,,Median UMI counts per cell,921
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Sample,Gene Expression,,,Median genes per cell,510
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Sample,Gene Expression,,,Median reads per cell,"17,692"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Sample,Gene Expression,,,Number of reads assigned to the sample,"80,769,554"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Sample,Gene Expression,,,Total genes detected,"17,417"
BCLLATLAS_40,ujxNn2kq_lG2VLlYd,Sample,VDJ B,,,Cells with productive IGH contig,95.07%
